date,menu,qty,day_of_week,month,is_weekend,week_of_month,lag_1,lag_3,lag_7,lag_14,rolling_7,rolling_14,rolling_std_7
2024-05-25,Buntut Bakar,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Cappucino Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Iced White Coffee,1,5,5,1,4,0.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.7867957924694432
2024-05-25,Chocolatte banana roll,1,5,5,1,4,0.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0
2024-05-25,Hazelnut Latte Ice,1,5,5,1,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.37796447300922886
2024-05-25,Kol Goreng,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Wellcome Drink Orange Cup,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Wings Barbeque,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Black apple,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Thai Tea Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-25,Dreamy Berry,0,5,5,1,4,0.0,0.0,1.0,0.0,0.2857142857142857,0.21428571428571427,0.48795003647426666
2024-05-25,Extra Flavour,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,French Fries,2,5,5,1,4,4.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.511857892036909
2024-05-25,Bakso Cuanki,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Telur Dadar,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Premium Tea Hot,0,5,5,1,4,0.0,1.0,1.0,2.0,0.42857142857142855,0.35714285714285715,0.5345224838248488
2024-05-25,Req american breakfast + mineral,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hot Americano,0,5,5,1,4,0.0,1.0,0.0,5.0,0.2857142857142857,1.0714285714285714,0.4879500364742662
2024-05-25,Choco Java Hot,3,5,5,1,4,0.0,0.0,2.0,5.0,0.42857142857142855,0.6428571428571429,0.7867957924694443
2024-05-25,V60 - semiwash - fullwash,1,5,5,1,4,1.0,0.0,0.0,1.0,0.42857142857142855,0.35714285714285715,0.7867957924694432
2024-05-25,Black Magic Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Ayam Bakar,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Matcha Latte Ice,6,5,5,1,4,1.0,1.0,3.0,4.0,0.8571428571428571,1.1428571428571428,1.0690449676496974
2024-05-25,Chicken Zurich Mushroom,3,5,5,1,4,4.0,1.0,4.0,0.0,1.7142857142857142,1.3571428571428572,1.7043362064926935
2024-05-25,Naga Black Tea Hot,9,5,5,1,4,1.0,0.0,3.0,2.0,0.7142857142857143,0.7857142857142857,1.1126972805283737
2024-05-25,Nasi Goreng Cabut,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Aeropress - Wine - Black Honey,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Beef Lovers Pizza,1,5,5,1,4,0.0,1.0,2.0,0.0,0.7142857142857143,0.42857142857142855,0.7559289460184548
2024-05-25,Donat,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hazelnut Latte Hot,0,5,5,1,4,1.0,0.0,1.0,2.0,0.42857142857142855,0.35714285714285715,0.5345224838248488
2024-05-25,Tropical Ice Cream Scoop,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Wedang Jahe,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Perkedel Jagung,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Bajigur,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Strawberry Dreams,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Iced Cafe Latte,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Extra Espresso,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Black Lemon,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Ayam Goreng Kremes,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Naga Black Tea Ice,7,5,5,1,4,0.0,1.0,2.0,0.0,1.1428571428571428,0.7857142857142857,1.4638501094227998
2024-05-25,TUMPENG,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Dark Choco Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Butterscoutch Latte Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,wellcome drink Thai Tea Bottle,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Moccachino Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Cream Brulle Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Red Velvet Ice,2,5,5,1,4,2.0,0.0,3.0,0.0,1.0,0.5714285714285714,1.2909944487358054
2024-05-25,Sate Kulit,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Wings Combo,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Rawon,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Nasi Oseng Mercon,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Japanese - Natural - Honey,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Caramel Latte Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hot Vietnam Drip,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Lemon Peach,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Soko Fried Rice,7,5,5,1,4,1.0,2.0,6.0,1.0,1.7142857142857142,1.0714285714285714,2.058663459163551
2024-05-25,Ayam Ungkep,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Mac & Cheese,2,5,5,1,4,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666
2024-05-25,SOP IGA,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Mineral Water,13,5,5,1,4,9.0,3.0,16.0,12.0,5.571428571428571,4.785714285714286,5.223572942509207
2024-05-25,Japanese - Wine - Black Honey,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Zupa Soup,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,French Fries Mozzarella,0,5,5,1,4,0.0,0.0,2.0,0.0,0.5714285714285714,0.5,0.7867957924694431
2024-05-25,Biter Sweet,0,5,5,1,4,0.0,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666
2024-05-25,Pisang Goreng,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Mango Tango,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Telur Barendo,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Baby Purple,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Cireng Lada Garam,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Sate Usus,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Chocogato,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Lemon Tea Ice,3,5,5,1,4,0.0,0.0,7.0,2.0,2.4285714285714284,1.9285714285714286,3.8668308667927205
2024-05-25,Cheese Chicken Katsu,0,5,5,1,4,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-25,Tahu Lada Garam,7,5,5,1,4,2.0,1.0,1.0,3.0,2.142857142857143,2.142857142857143,1.0690449676496965
2024-05-25,Sop Buntut,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Es Kopi Soko,12,5,5,1,4,7.0,3.0,7.0,10.0,8.428571428571429,8.071428571428571,6.187545093630774
2024-05-25,Lychee Ice Tea,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,V60 - wine - blackhoney,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Jukut goreng,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Chicken Blackpepper,0,5,5,1,4,1.0,0.0,2.0,0.0,0.42857142857142855,0.2857142857142857,0.7867957924694432
2024-05-25,Choconutt Ice,1,5,5,1,4,0.0,0.0,1.0,0.0,0.42857142857142855,0.5,0.5345224838248489
2024-05-25,Choco Java Ice,10,5,5,1,4,1.0,3.0,2.0,4.0,2.0,2.0,1.0000000000000007
2024-05-25,French Fries Bolognaise,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-05-25,Bolognais Pasta Spaghetti,2,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Soko Mix Platters,5,5,5,1,4,0.0,0.0,1.0,3.0,0.5714285714285714,0.7857142857142857,1.1338934190276821
2024-05-25,Ayam Penyet Sambal Balado,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Chicken Snitzel,1,5,5,1,4,0.0,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666
2024-05-25,Latte Flavour Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,V60 natural - honey,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Nasi Gepuk,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Charcoal Latte Hot,0,5,5,1,4,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-25,Lemon Squash,1,5,5,1,4,0.0,0.0,1.0,3.0,0.2857142857142857,0.7142857142857143,0.4879500364742674
2024-05-25,Bandrek,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Thai Tea Ice,3,5,5,1,4,2.0,0.0,0.0,0.0,1.1428571428571428,0.7142857142857143,1.2149857925879117
2024-05-25,Iga Bakar,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hot Moccacino,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Omelet,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Es Cendol,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Nachos Primero,2,5,5,1,4,2.0,0.0,0.0,4.0,0.42857142857142855,0.5714285714285714,0.7867957924694431
2024-05-25,Sate Ati Ampela,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Charcoal Latte Ice,2,5,5,1,4,4.0,0.0,1.0,0.0,0.8571428571428571,0.6428571428571429,1.4638501094227998
2024-05-25,Hot Cafe Latte,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Dark Choco Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Choco lava,1,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-05-25,Matcha Coffee,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Bala-Bala,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Latte Flavour Ice,1,5,5,1,4,0.0,0.0,1.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-25,Espresso Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,MINERAL PITCHER,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Beef Blackpepper,2,5,5,1,4,0.0,1.0,2.0,1.0,0.42857142857142855,0.2857142857142857,0.7867957924694432
2024-05-25,Cireng Bumbu,3,5,5,1,4,1.0,1.0,2.0,4.0,1.0,1.1428571428571428,0.8164965809277266
2024-05-25,Red Velvet Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Popcorn,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Carbonara pasta spaghetti,3,5,5,1,4,1.0,1.0,0.0,0.0,0.8571428571428571,0.42857142857142855,0.6900655593423543
2024-05-25,Flat Bottom,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Affogato,0,5,5,1,4,0.0,0.0,1.0,0.0,0.2857142857142857,0.21428571428571427,0.4879500364742666
2024-05-25,Chicken Cordon Bleu,3,5,5,1,4,0.0,0.0,2.0,1.0,0.42857142857142855,0.2857142857142857,0.7867957924694432
2024-05-25,Nasi Kuning,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Chocoberry Pancake with Ice Cream,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Chicken Lemongrass,1,5,5,1,4,0.0,1.0,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5345224838248488
2024-05-25,Caramel Latte Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Kalita Wave,1,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tiramisu Latte Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,French Press,0,5,5,1,4,1.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-25,Spring Berry,2,5,5,1,4,0.0,0.0,0.0,2.0,0.0,0.21428571428571427,0.0
2024-05-25,Bubur Ayam,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Iced Vietnam Drip,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tropical Sunrise,1,5,5,1,4,0.0,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.37796447300922725
2024-05-25,Iced Moccacino,0,5,5,1,4,0.0,1.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-25,Elanor Rigby,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Soto Bandung,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tahu Pletok,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Butterscoutch Latte Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Orange Squash,1,5,5,1,4,0.0,0.0,0.0,2.0,0.14285714285714285,0.2857142857142857,0.37796447300922725
2024-05-25,Beef Zurich Mushroom,10,5,5,1,4,1.0,2.0,1.0,0.0,0.7142857142857143,0.42857142857142855,0.7559289460184542
2024-05-25,Req chicken blackpepper+Teh,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Taro Latte Hot,0,5,5,1,4,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0
2024-05-25,Black Magic Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Iced Vanilla Latte,2,5,5,1,4,0.0,0.0,1.0,1.0,0.2857142857142857,0.5,0.4879500364742669
2024-05-25,Crispy Chicken Dice,1,5,5,1,4,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.4879500364742662
2024-05-25,Bakmie Goreng,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Kiwi Delight,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Ice Cream,0,5,5,1,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-25,Lemon Tea Hot,1,5,5,1,4,0.0,1.0,2.0,3.0,0.7142857142857143,0.7142857142857143,0.7559289460184544
2024-05-25,Black Raspberry,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tiramisu Latte Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Rice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,american breakfast,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tubruk,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Japanese - SemiWash - FullWash,3,5,5,1,4,0.0,0.0,0.0,2.0,0.2857142857142857,0.5,0.487950036474267
2024-05-25,Cream Cheese Coffee,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Margharita Vegan Pizza,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Cheese Lovers Pizza,1,5,5,1,4,1.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.4879500364742666
2024-05-25,Cream Brulle Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Sate Kikil,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hot Vanilla Latte,0,5,5,1,4,0.0,0.0,0.0,3.0,0.14285714285714285,0.2857142857142857,0.37796447300922725
2024-05-25,Aeropress - Natural - Honey,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Hot White Coffee,0,5,5,1,4,4.0,0.0,2.0,1.0,1.1428571428571428,1.1428571428571428,1.5735915849388862
2024-05-25,Sate Paru,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Taro Latte Ice,0,5,5,1,4,1.0,1.0,3.0,0.0,0.8571428571428571,0.5714285714285714,1.0690449676496978
2024-05-25,Cappucino Ice,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Tempe Tepung,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Sate Jando,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Matcha Latte Hot,0,5,5,1,4,1.0,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4879500364742666
2024-05-25,Hazelnut Lattee Hot,0,5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,FF & Sausage Bratwurst,1,5,5,1,4,1.0,1.0,0.0,0.0,0.5714285714285714,0.5,0.5345224838248488
2024-05-25,Mix Max Pizza,1,5,5,1,4,1.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.7867957924694431
2024-05-25,Sunfield Green,0,5,5,1,4,0.0,0.0,3.0,1.0,1.1428571428571428,0.8571428571428571,1.2149857925879117
2024-05-26,Lemon Tea Hot,1,6,5,1,4,1.0,1.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5345224838248487
2024-05-26,French Fries Bolognaise,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-05-26,Soko Mix Platters,2,6,5,1,4,5.0,0.0,3.0,2.0,1.1428571428571428,0.9285714285714286,2.0354009783964297
2024-05-26,Sate Usus,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,French Fries Mozzarella,0,6,5,1,4,0.0,0.0,1.0,3.0,0.2857142857142857,0.5,0.4879500364742664
2024-05-26,Chicken Snitzel,1,6,5,1,4,1.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.4879500364742666
2024-05-26,Choco Java Ice,2,6,5,1,4,10.0,3.0,3.0,3.0,3.142857142857143,2.4285714285714284,3.1847852585154226
2024-05-26,Latte Flavour Hot,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Biter Sweet,0,6,5,1,4,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-26,Beef Zurich Mushroom,1,6,5,1,4,10.0,1.0,0.0,0.0,2.0,1.1428571428571428,3.605551275463989
2024-05-26,Hot Moccacino,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Thai Tea Ice,1,6,5,1,4,3.0,1.0,3.0,0.0,1.5714285714285714,0.9285714285714286,1.2724180205607036
2024-05-26,Req chicken blackpepper+Teh,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Nasi Gepuk,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Lemon Squash,1,6,5,1,4,1.0,0.0,1.0,2.0,0.2857142857142857,0.5714285714285714,0.4879500364742674
2024-05-26,Latte Flavour Ice,0,6,5,1,4,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-05-26,Charcoal Latte Hot,0,6,5,1,4,0.0,0.0,1.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-26,V60 natural - honey,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Beef Blackpepper,0,6,5,1,4,2.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.7867957924694432
2024-05-26,Hot Vanilla Latte,0,6,5,1,4,0.0,1.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-26,Matcha Coffee,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Carbonara pasta spaghetti,0,6,5,1,4,3.0,1.0,2.0,0.0,1.2857142857142858,0.6428571428571429,0.9511897312113419
2024-05-26,Bandrek,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Ayam Penyet Sambal Balado,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Iced Vanilla Latte,0,6,5,1,4,2.0,0.0,0.0,2.0,0.42857142857142855,0.5714285714285714,0.7867957924694433
2024-05-26,Iced Moccacino,0,6,5,1,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-05-26,Cappucino Ice,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Bolognais Pasta Spaghetti,2,6,5,1,4,2.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.7559289460184545
2024-05-26,Choconutt Ice,1,6,5,1,4,1.0,1.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.5345224838248489
2024-05-26,Popcorn,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Omelet,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Chicken Cordon Bleu,1,6,5,1,4,3.0,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,1.1338934190276817
2024-05-26,Japanese - Natural - Honey,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Crispy Chicken Dice,1,6,5,1,4,1.0,0.0,1.0,1.0,0.42857142857142855,0.5,0.5345224838248483
2024-05-26,SOP IGA,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,FF & Sausage Bratwurst,0,6,5,1,4,1.0,1.0,0.0,1.0,0.7142857142857143,0.5714285714285714,0.48795003647426666
2024-05-26,Ayam Ungkep,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sunfield Green,0,6,5,1,4,0.0,1.0,2.0,2.0,0.7142857142857143,0.7857142857142857,0.9511897312113418
2024-05-26,Hazelnut Lattee Hot,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Soko Fried Rice,0,6,5,1,4,7.0,2.0,0.0,1.0,1.8571428571428572,1.5,2.4102953780654786
2024-05-26,Mac & Cheese,0,6,5,1,4,2.0,1.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.7867957924694432
2024-05-26,Lemon Peach,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Hot Vietnam Drip,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,american breakfast,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Black Raspberry,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Caramel Latte Ice,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sate Paru,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Nasi Oseng Mercon,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Mix Max Pizza,0,6,5,1,4,1.0,0.0,2.0,1.0,0.5714285714285714,0.5714285714285714,0.7867957924694432
2024-05-26,Rawon,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Wings Combo,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Kiwi Delight,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sate Kulit,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Red Velvet Ice,0,6,5,1,4,2.0,0.0,0.0,1.0,0.8571428571428571,0.7142857142857143,1.0690449676496974
2024-05-26,Cream Brulle Ice,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Cream Cheese Coffee,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Bundling Yoga,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Mineral Water,10,6,5,1,4,13.0,3.0,4.0,7.0,5.142857142857143,4.857142857142857,4.2594432902501635
2024-05-26,Zupa Soup,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,wellcome drink Thai Tea Bottle,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Moccachino Hot,0,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,French Press,0,6,5,1,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
